id,title,description,category,subcategory,location,severity,source,source_id,start_time,end_time,created_at,is_active
1765387042759,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765386742667,2025-12-10T22:47:22.758801,2025-12-11T22:47:22.758810,2025-12-10T22:47:22.759293,True
1765387156993,Microsoft and MillenniumIT ESP to support data collection on damage caused by Cyclone Ditwah,"Secretary to the Ministry of Finance, Planning and Economic Development, Dr. Harshana Suriyapperuma, stated that the Department of National Planning has launched a programme to collect information and data on businesses and properties damaged by Cyclone Ditwah. MORE..",traffic,road_closures,Sri Lanka,high,news,news_1765387156,2025-12-10T22:49:16.993977,2025-12-11T22:49:16.993981,2025-12-10T22:49:16.994088,True
1765387156995,Kandy-Nuwara Eliya Road restored - District Secretary,"Nuwara Eliya District Secretary Thushari Tennakoon said that four access roads, including the main Kandy-Nuwara Eliya road, which were blocked due to earth slips and landslides due to the recent heavy rainfall, have now been restored. MORE..",traffic,road_closures,Kandy,high,news,news_1765387156,2025-12-10T22:49:16.995283,2025-12-11T22:49:16.995287,2025-12-10T22:49:16.995340,True
1765387157002,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765387157,2025-12-10T22:49:17.002112,2025-12-11T22:49:17.002118,2025-12-10T22:49:17.002196,True
1765387157004,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765387157,2025-12-10T22:49:17.004333,2025-12-11T22:49:17.004340,2025-12-10T22:49:17.004411,True
1765387157006,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765387157,2025-12-10T22:49:17.006221,2025-12-11T22:49:17.006226,2025-12-10T22:49:17.006298,True
1765387157007,Advisory issued for severe lightning,An Amber advisory has been issued by the Department of Meteorology for severe lightning in the Western and Sabaragamuwa provinces and in Galle and Matara Districts. MORE..,weather,cyclones,Sabaragamuwa Province,medium,news,news_1765387157,2025-12-10T22:49:17.007369,2025-12-11T22:49:17.007374,2025-12-10T22:49:17.007493,True
1765387157008,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765387157,2025-12-10T22:49:17.008750,2025-12-11T22:49:17.008754,2025-12-10T22:49:17.008803,True
1765387157011,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765387157,2025-12-10T22:49:17.011440,2025-12-11T22:49:17.011450,2025-12-10T22:49:17.011572,True
1765387157014,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,weather,cyclones,Sri Lanka,medium,news,news_1765387157,2025-12-10T22:49:17.014906,2025-12-11T22:49:17.014909,2025-12-10T22:49:17.014959,True
1765387157016,Google Maps begins updating Sri Lankas road network  Minister,"Google Maps has commenced updating information pertaining Sri Lankas road network covering around 12,000 kilometers, Minister of Transport Bimal Ratnayake has stated. MORE..",traffic,road_closures,Sri Lanka,medium,news,news_1765387157,2025-12-10T22:49:17.016407,2025-12-11T22:49:17.016412,2025-12-10T22:49:17.016466,True
1765387157677,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765387157005,2025-12-10T22:49:17.677508,2025-12-11T22:49:17.677515,2025-12-10T22:49:17.677607,True
1765387157749,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765387157004,2025-12-10T22:49:17.749859,2025-12-11T22:49:17.749871,2025-12-10T22:49:17.749995,True
1765387157851,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765387156999,2025-12-10T22:49:17.851906,2025-12-11T22:49:17.851921,2025-12-10T22:49:17.852105,True
1765387157910,Kandy-Nuwara Eliya Road restored - District Secretary,"Nuwara Eliya District Secretary Thushari Tennakoon said that four access roads, including the main Kandy-Nuwara Eliya road, which were blocked due to earth slips and landslides due to the recent heavy rainfall, have now been restored. MORE..",traffic,road_closures,Kandy,high,news,news_1765387156994,2025-12-10T22:49:17.910002,2025-12-11T22:49:17.910009,2025-12-10T22:49:17.910093,True
1765387157946,Microsoft and MillenniumIT ESP to support data collection on damage caused by Cyclone Ditwah,"Secretary to the Ministry of Finance, Planning and Economic Development, Dr. Harshana Suriyapperuma, stated that the Department of National Planning has launched a programme to collect information and data on businesses and properties damaged by Cyclone Ditwah. MORE..",traffic,road_closures,Sri Lanka,high,news,news_1765387156993,2025-12-10T22:49:17.946073,2025-12-11T22:49:17.946077,2025-12-10T22:49:17.946134,True
1765387303471,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,weather,cyclones,Sri Lanka,high,news,news_1765387303,2025-12-10T22:51:43.471387,2025-12-11T22:51:43.471436,2025-12-10T22:51:43.472457,True
1765387303498,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765387303,2025-12-10T22:51:43.498685,2025-12-11T22:51:43.498732,2025-12-10T22:51:43.502895,True
1765387303510,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765387303,2025-12-10T22:51:43.510880,2025-12-11T22:51:43.510893,2025-12-10T22:51:43.511078,True
1765387303515,Advisory issued for severe lightning,An Amber advisory has been issued by the Department of Meteorology for severe lightning in the Western and Sabaragamuwa provinces and in Galle and Matara Districts. MORE..,weather,cyclones,Sabaragamuwa Province,medium,news,news_1765387303,2025-12-10T22:51:43.515334,2025-12-11T22:51:43.515344,2025-12-10T22:51:43.515634,True
1765387303519,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765387303,2025-12-10T22:51:43.519487,2025-12-11T22:51:43.519502,2025-12-10T22:51:43.519658,True
1765387303527,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765387303,2025-12-10T22:51:43.527077,2025-12-11T22:51:43.527088,2025-12-10T22:51:43.527257,True
1765387303534,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,weather,cyclones,Sri Lanka,medium,news,news_1765387303,2025-12-10T22:51:43.534249,2025-12-11T22:51:43.534260,2025-12-10T22:51:43.534394,True
1765387305631,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765387303509,2025-12-10T22:51:45.631406,2025-12-11T22:51:45.631416,2025-12-10T22:51:45.631547,True
1765387305697,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765387303491,2025-12-10T22:51:45.697279,2025-12-11T22:51:45.697290,2025-12-10T22:51:45.697426,True
